,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
113,23.0,7.0,8.0,2.0,4.0,23.0,21.0,23.0,15.0,7.0,16.0,14.0,21.0,10.0,14.0,14.0,23.0,17.0,24.0,11.0,12.0,13.0,9.0,7.0,7.0,6.0,24.0,20.0,22.0,20.0
114,24.0,5.0,5.0,8.0,7.0,22.0,20.0,20.0,10.0,9.0,16.0,15.0,17.0,14.0,16.0,14.0,16.0,21.0,23.0,18.0,16.0,10.0,5.0,10.0,10.0,5.0,18.0,21.0,18.0,24.0
115,18.0,9.0,12.0,1.0,8.0,21.0,20.0,22.0,1.0,2.0,16.0,20.0,24.0,13.0,19.0,16.0,22.0,16.0,22.0,15.0,11.0,14.0,9.0,8.0,9.0,9.0,17.0,18.0,22.0,23.0
116,19.0,19.0,12.0,10.0,4.0,20.0,11.0,16.0,5.0,2.0,13.0,19.0,21.0,18.0,17.0,16.0,23.0,19.0,20.0,13.0,11.0,11.0,12.0,10.0,9.0,14.0,24.0,11.0,17.0,21.0
117,17.0,21.0,12.0,6.0,13.0,13.0,14.0,15.0,13.0,11.0,17.0,16.0,12.0,7.0,19.0,16.0,19.0,19.0,18.0,14.0,11.0,13.0,15.0,18.0,6.0,9.0,15.0,21.0,17.0,20.0
118,23.0,11.0,3.0,9.0,5.0,23.0,20.0,17.0,2.0,1.0,21.0,19.0,24.0,17.0,13.0,14.0,24.0,24.0,17.0,13.0,20.0,6.0,5.0,10.0,7.0,11.0,19.0,18.0,21.0,20.0
119,22.0,7.0,8.0,11.0,13.0,24.0,18.0,8.0,4.0,0.0,13.0,24.0,24.0,15.0,12.0,19.0,24.0,24.0,17.0,14.0,13.0,10.0,7.0,9.0,5.0,9.0,18.0,20.0,21.0,24.0
120,18.0,13.0,9.0,6.0,7.0,13.0,24.0,21.0,1.0,5.0,16.0,19.0,19.0,13.0,18.0,20.0,24.0,16.0,23.0,16.0,8.0,10.0,12.0,9.0,9.0,13.0,19.0,19.0,19.0,18.0
121,24.0,5.0,5.0,6.0,7.0,24.0,16.0,24.0,5.0,4.0,9.0,24.0,19.0,18.0,15.0,17.0,24.0,21.0,21.0,12.0,5.0,13.0,13.0,4.0,5.0,6.0,23.0,24.0,20.0,24.0
122,24.0,7.0,3.0,7.0,14.0,20.0,18.0,18.0,6.0,8.0,20.0,18.0,20.0,16.0,11.0,12.0,17.0,20.0,19.0,14.0,15.0,12.0,12.0,13.0,14.0,8.0,10.0,20.0,19.0,22.0
123,15.0,11.0,11.0,12.0,15.0,15.0,17.0,15.0,9.0,3.0,18.0,16.0,17.0,19.0,11.0,18.0,19.0,20.0,15.0,8.0,12.0,14.0,21.0,12.0,14.0,11.0,17.0,17.0,16.0,19.0
124,24.0,13.0,1.0,11.0,4.0,19.0,18.0,21.0,6.0,8.0,18.0,16.0,18.0,17.0,8.0,20.0,23.0,24.0,18.0,10.0,15.0,12.0,7.0,9.0,10.0,6.0,18.0,24.0,17.0,22.0
125,21.0,13.0,5.0,6.0,11.0,23.0,16.0,16.0,11.0,3.0,15.0,20.0,17.0,12.0,21.0,12.0,19.0,24.0,18.0,8.0,16.0,11.0,13.0,9.0,8.0,16.0,17.0,13.0,20.0,23.0
126,23.0,12.0,6.0,8.0,0.0,18.0,21.0,23.0,1.0,3.0,12.0,21.0,18.0,23.0,15.0,18.0,24.0,21.0,14.0,19.0,13.0,12.0,6.0,7.0,10.0,13.0,22.0,18.0,15.0,21.0
127,15.0,10.0,7.0,7.0,9.0,19.0,24.0,20.0,0.0,2.0,19.0,21.0,20.0,12.0,21.0,16.0,19.0,21.0,22.0,15.0,5.0,11.0,16.0,6.0,11.0,8.0,20.0,15.0,22.0,24.0
128,21.0,6.0,7.0,6.0,7.0,22.0,22.0,20.0,2.0,1.0,19.0,17.0,24.0,18.0,18.0,12.0,24.0,20.0,23.0,17.0,11.0,10.0,4.0,10.0,11.0,9.0,17.0,16.0,24.0,19.0
129,17.0,20.0,6.0,6.0,16.0,12.0,17.0,17.0,1.0,3.0,16.0,21.0,18.0,16.0,17.0,19.0,24.0,18.0,20.0,16.0,9.0,15.0,7.0,9.0,17.0,12.0,21.0,13.0,15.0,19.0
130,20.0,4.0,6.0,6.0,4.0,24.0,24.0,23.0,3.0,9.0,20.0,23.0,19.0,9.0,16.0,12.0,20.0,24.0,24.0,12.0,14.0,7.0,8.0,1.0,16.0,8.0,21.0,20.0,19.0,21.0
131,22.0,12.0,7.0,4.0,9.0,21.0,19.0,17.0,3.0,11.0,18.0,13.0,24.0,13.0,16.0,13.0,24.0,18.0,19.0,11.0,9.0,13.0,15.0,7.0,16.0,13.0,15.0,16.0,18.0,21.0
132,15.0,14.0,1.0,16.0,17.0,19.0,13.0,16.0,7.0,4.0,6.0,23.0,24.0,17.0,15.0,15.0,21.0,24.0,18.0,12.0,17.0,11.0,6.0,11.0,9.0,9.0,21.0,16.0,16.0,24.0
133,23.0,4.0,3.0,7.0,3.0,24.0,23.0,24.0,5.0,12.0,5.0,24.0,24.0,5.0,12.0,24.0,24.0,24.0,24.0,9.0,7.0,10.0,11.0,3.0,2.0,9.0,24.0,24.0,20.0,24.0
134,15.0,14.0,14.0,14.0,8.0,11.0,18.0,17.0,7.0,9.0,17.0,10.0,17.0,16.0,17.0,18.0,18.0,21.0,21.0,17.0,16.0,11.0,5.0,9.0,16.0,9.0,15.0,19.0,16.0,22.0
135,24.0,14.0,7.0,7.0,1.0,18.0,17.0,23.0,0.0,2.0,6.0,23.0,22.0,21.0,18.0,19.0,24.0,24.0,14.0,17.0,9.0,12.0,9.0,5.0,10.0,11.0,24.0,17.0,15.0,24.0
136,21.0,12.0,5.0,4.0,4.0,17.0,24.0,24.0,9.0,3.0,16.0,20.0,17.0,11.0,17.0,18.0,19.0,24.0,18.0,13.0,8.0,13.0,14.0,15.0,1.0,10.0,18.0,22.0,17.0,23.0
137,24.0,11.0,6.0,4.0,10.0,17.0,15.0,24.0,5.0,1.0,12.0,19.0,21.0,17.0,20.0,16.0,24.0,23.0,24.0,12.0,8.0,11.0,7.0,12.0,9.0,10.0,19.0,21.0,11.0,24.0
138,23.0,8.0,4.0,8.0,3.0,24.0,24.0,17.0,14.0,10.0,16.0,17.0,17.0,9.0,16.0,12.0,24.0,23.0,21.0,13.0,6.0,12.0,10.0,4.0,5.0,12.0,23.0,19.0,20.0,23.0
139,24.0,3.0,8.0,3.0,6.0,21.0,22.0,24.0,9.0,14.0,22.0,24.0,24.0,2.0,2.0,14.0,24.0,24.0,23.0,10.0,11.0,7.0,10.0,5.0,5.0,8.0,20.0,24.0,20.0,24.0
140,18.0,7.0,7.0,9.0,8.0,23.0,19.0,20.0,3.0,4.0,15.0,22.0,20.0,15.0,16.0,16.0,24.0,24.0,24.0,13.0,9.0,8.0,7.0,6.0,9.0,14.0,17.0,23.0,13.0,24.0
141,19.0,5.0,8.0,3.0,15.0,22.0,19.0,20.0,13.0,4.0,18.0,18.0,18.0,14.0,12.0,14.0,16.0,24.0,22.0,8.0,15.0,15.0,9.0,10.0,12.0,11.0,19.0,16.0,16.0,22.0
142,20.0,8.0,11.0,9.0,4.0,22.0,18.0,19.0,12.0,6.0,20.0,22.0,19.0,10.0,10.0,12.0,24.0,20.0,24.0,8.0,14.0,10.0,9.0,7.0,3.0,10.0,22.0,16.0,24.0,24.0
143,17.0,15.0,15.0,4.0,8.0,22.0,11.0,19.0,4.0,5.0,9.0,20.0,20.0,19.0,19.0,15.0,21.0,24.0,17.0,16.0,7.0,14.0,10.0,5.0,16.0,13.0,11.0,24.0,17.0,20.0
144,16.0,19.0,16.0,15.0,2.0,15.0,12.0,16.0,3.0,0.0,13.0,24.0,21.0,16.0,14.0,20.0,22.0,22.0,14.0,16.0,3.0,12.0,20.0,9.0,5.0,16.0,21.0,18.0,20.0,17.0
145,23.0,9.0,10.0,5.0,2.0,23.0,17.0,22.0,8.0,13.0,14.0,19.0,17.0,7.0,14.0,19.0,24.0,20.0,24.0,12.0,7.0,9.0,13.0,7.0,2.0,13.0,21.0,21.0,20.0,22.0
146,17.0,15.0,0.0,15.0,12.0,17.0,19.0,16.0,4.0,3.0,10.0,20.0,22.0,15.0,24.0,13.0,24.0,24.0,19.0,8.0,17.0,9.0,8.0,12.0,9.0,11.0,18.0,13.0,19.0,24.0
147,19.0,15.0,13.0,6.0,16.0,14.0,15.0,13.0,4.0,3.0,16.0,18.0,18.0,17.0,18.0,17.0,24.0,20.0,10.0,13.0,14.0,17.0,11.0,9.0,14.0,17.0,19.0,18.0,9.0,20.0
148,16.0,12.0,18.0,1.0,11.0,17.0,22.0,14.0,4.0,3.0,14.0,18.0,24.0,15.0,19.0,14.0,24.0,23.0,21.0,15.0,6.0,9.0,11.0,12.0,18.0,9.0,18.0,14.0,15.0,20.0
149,20.0,5.0,7.0,7.0,8.0,24.0,20.0,20.0,4.0,2.0,9.0,21.0,18.0,18.0,24.0,15.0,24.0,24.0,23.0,14.0,8.0,5.0,11.0,13.0,14.0,9.0,15.0,19.0,13.0,23.0
150,16.0,11.0,12.0,11.0,5.0,16.0,24.0,16.0,1.0,0.0,5.0,18.0,20.0,24.0,19.0,24.0,24.0,24.0,14.0,12.0,12.0,15.0,8.0,12.0,10.0,12.0,20.0,12.0,16.0,24.0
151,18.0,5.0,5.0,7.0,12.0,23.0,17.0,24.0,2.0,1.0,14.0,21.0,17.0,22.0,18.0,16.0,24.0,24.0,20.0,20.0,9.0,7.0,5.0,9.0,8.0,11.0,13.0,24.0,18.0,23.0
152,24.0,10.0,5.0,2.0,7.0,22.0,17.0,24.0,0.0,2.0,7.0,24.0,21.0,20.0,23.0,14.0,22.0,22.0,24.0,16.0,12.0,4.0,9.0,11.0,13.0,4.0,14.0,24.0,16.0,24.0
153,17.0,14.0,15.0,13.0,9.0,17.0,13.0,13.0,11.0,12.0,2.0,19.0,18.0,15.0,21.0,13.0,22.0,20.0,14.0,15.0,12.0,16.0,10.0,14.0,15.0,15.0,12.0,20.0,13.0,17.0
154,21.0,12.0,7.0,8.0,4.0,21.0,16.0,22.0,13.0,3.0,17.0,20.0,19.0,15.0,13.0,11.0,20.0,20.0,23.0,6.0,10.0,12.0,18.0,5.0,16.0,4.0,17.0,18.0,22.0,24.0
155,24.0,3.0,5.0,1.0,14.0,24.0,23.0,17.0,1.0,1.0,12.0,24.0,20.0,14.0,21.0,18.0,19.0,24.0,16.0,19.0,10.0,9.0,12.0,12.0,10.0,9.0,12.0,18.0,21.0,24.0
156,17.0,14.0,16.0,5.0,5.0,17.0,18.0,19.0,2.0,3.0,8.0,14.0,24.0,21.0,23.0,16.0,19.0,20.0,13.0,15.0,11.0,18.0,13.0,14.0,13.0,13.0,18.0,13.0,14.0,21.0
157,19.0,17.0,10.0,6.0,8.0,16.0,13.0,22.0,4.0,4.0,17.0,20.0,19.0,16.0,11.0,20.0,21.0,22.0,19.0,9.0,10.0,15.0,13.0,10.0,12.0,19.0,17.0,13.0,14.0,21.0
158,18.0,18.0,5.0,14.0,4.0,15.0,17.0,20.0,1.0,0.0,16.0,17.0,23.0,16.0,20.0,18.0,24.0,24.0,24.0,6.0,3.0,13.0,15.0,11.0,6.0,5.0,18.0,19.0,23.0,24.0
159,20.0,17.0,13.0,13.0,4.0,14.0,15.0,15.0,2.0,1.0,5.0,24.0,20.0,19.0,19.0,21.0,19.0,24.0,15.0,16.0,10.0,12.0,13.0,8.0,13.0,8.0,20.0,17.0,16.0,24.0
160,20.0,17.0,2.0,11.0,14.0,12.0,18.0,17.0,1.0,4.0,13.0,20.0,16.0,21.0,15.0,21.0,24.0,20.0,11.0,11.0,17.0,17.0,9.0,20.0,6.0,13.0,17.0,18.0,14.0,18.0
161,20.0,11.0,2.0,7.0,2.0,21.0,24.0,24.0,12.0,1.0,14.0,22.0,23.0,15.0,8.0,16.0,24.0,24.0,23.0,10.0,12.0,8.0,8.0,6.0,10.0,3.0,22.0,17.0,24.0,24.0
162,16.0,5.0,8.0,12.0,5.0,24.0,24.0,17.0,2.0,10.0,20.0,24.0,17.0,13.0,13.0,12.0,22.0,23.0,20.0,8.0,12.0,10.0,14.0,9.0,7.0,6.0,18.0,21.0,22.0,23.0
163,20.0,9.0,3.0,7.0,14.0,17.0,19.0,22.0,16.0,3.0,15.0,16.0,17.0,17.0,10.0,17.0,23.0,18.0,15.0,18.0,13.0,16.0,6.0,12.0,7.0,9.0,17.0,19.0,19.0,23.0
164,19.0,10.0,6.0,14.0,6.0,20.0,12.0,24.0,1.0,1.0,12.0,20.0,23.0,20.0,18.0,16.0,24.0,22.0,16.0,17.0,15.0,8.0,7.0,11.0,11.0,13.0,20.0,19.0,8.0,24.0
165,14.0,12.0,9.0,10.0,6.0,20.0,24.0,16.0,0.0,0.0,18.0,24.0,16.0,18.0,16.0,19.0,24.0,24.0,20.0,15.0,10.0,7.0,9.0,7.0,4.0,18.0,21.0,15.0,18.0,23.0
166,22.0,5.0,1.0,9.0,7.0,23.0,21.0,23.0,13.0,9.0,13.0,13.0,19.0,12.0,15.0,17.0,24.0,24.0,24.0,10.0,9.0,11.0,7.0,6.0,11.0,3.0,24.0,19.0,20.0,23.0
167,18.0,15.0,4.0,16.0,4.0,10.0,20.0,24.0,2.0,2.0,3.0,22.0,20.0,22.0,24.0,16.0,24.0,20.0,20.0,9.0,12.0,9.0,15.0,16.0,9.0,12.0,24.0,12.0,9.0,24.0
168,21.0,16.0,4.0,3.0,9.0,21.0,16.0,21.0,7.0,3.0,16.0,14.0,17.0,18.0,20.0,16.0,20.0,22.0,18.0,11.0,13.0,20.0,5.0,7.0,8.0,13.0,21.0,17.0,16.0,24.0
169,14.0,11.0,7.0,12.0,10.0,13.0,20.0,24.0,4.0,3.0,10.0,23.0,22.0,17.0,18.0,14.0,21.0,24.0,19.0,14.0,12.0,7.0,12.0,12.0,13.0,11.0,20.0,12.0,14.0,24.0
170,19.0,11.0,10.0,3.0,16.0,18.0,16.0,18.0,1.0,3.0,19.0,19.0,24.0,16.0,16.0,13.0,24.0,24.0,17.0,16.0,8.0,8.0,12.0,8.0,8.0,9.0,17.0,16.0,24.0,24.0
171,18.0,10.0,15.0,11.0,6.0,19.0,17.0,15.0,11.0,5.0,15.0,16.0,18.0,15.0,14.0,17.0,24.0,22.0,20.0,14.0,8.0,13.0,8.0,9.0,10.0,11.0,24.0,16.0,15.0,21.0
172,18.0,18.0,10.0,3.0,4.0,17.0,19.0,22.0,2.0,2.0,7.0,24.0,17.0,17.0,20.0,22.0,22.0,21.0,17.0,20.0,14.0,13.0,2.0,7.0,14.0,16.0,17.0,14.0,16.0,22.0
173,18.0,3.0,14.0,3.0,9.0,19.0,21.0,24.0,1.0,2.0,16.0,19.0,20.0,19.0,19.0,15.0,18.0,24.0,18.0,18.0,10.0,9.0,12.0,10.0,13.0,6.0,21.0,18.0,18.0,20.0
174,24.0,6.0,9.0,9.0,6.0,20.0,13.0,24.0,1.0,3.0,11.0,24.0,23.0,18.0,15.0,16.0,20.0,23.0,20.0,14.0,7.0,9.0,16.0,7.0,5.0,6.0,20.0,24.0,20.0,24.0
175,19.0,13.0,12.0,9.0,1.0,19.0,16.0,22.0,2.0,1.0,16.0,20.0,24.0,13.0,17.0,18.0,22.0,23.0,17.0,12.0,11.0,5.0,19.0,11.0,4.0,12.0,24.0,15.0,17.0,23.0
176,21.0,4.0,2.0,9.0,4.0,24.0,23.0,24.0,5.0,3.0,24.0,24.0,21.0,17.0,4.0,13.0,21.0,24.0,24.0,9.0,15.0,11.0,5.0,4.0,9.0,5.0,24.0,18.0,24.0,22.0
177,20.0,14.0,12.0,2.0,4.0,19.0,19.0,21.0,1.0,11.0,13.0,21.0,21.0,13.0,18.0,13.0,21.0,24.0,24.0,8.0,8.0,15.0,9.0,8.0,10.0,6.0,18.0,17.0,23.0,24.0
178,18.0,24.0,9.0,5.0,9.0,16.0,14.0,16.0,3.0,3.0,12.0,16.0,19.0,20.0,18.0,20.0,24.0,24.0,17.0,10.0,15.0,11.0,8.0,11.0,11.0,10.0,21.0,14.0,16.0,23.0
179,22.0,8.0,4.0,7.0,10.0,24.0,22.0,14.0,6.0,10.0,20.0,17.0,17.0,11.0,17.0,13.0,24.0,24.0,24.0,8.0,11.0,9.0,9.0,6.0,4.0,4.0,22.0,22.0,24.0,24.0
180,22.0,4.0,13.0,9.0,8.0,13.0,22.0,20.0,4.0,8.0,17.0,18.0,24.0,12.0,15.0,13.0,22.0,22.0,24.0,12.0,12.0,11.0,6.0,10.0,7.0,9.0,18.0,18.0,20.0,24.0
181,18.0,14.0,5.0,8.0,7.0,20.0,24.0,15.0,4.0,1.0,4.0,22.0,20.0,20.0,24.0,16.0,24.0,24.0,22.0,9.0,7.0,11.0,12.0,8.0,8.0,10.0,13.0,19.0,24.0,24.0
182,16.0,18.0,11.0,10.0,11.0,13.0,17.0,15.0,2.0,9.0,13.0,20.0,18.0,17.0,20.0,12.0,20.0,16.0,20.0,12.0,14.0,17.0,10.0,14.0,8.0,17.0,8.0,18.0,19.0,22.0
183,18.0,1.0,17.0,12.0,8.0,16.0,19.0,20.0,1.0,3.0,17.0,21.0,20.0,19.0,14.0,16.0,18.0,24.0,14.0,14.0,15.0,10.0,14.0,9.0,7.0,11.0,21.0,15.0,19.0,24.0
184,21.0,7.0,5.0,4.0,6.0,20.0,24.0,24.0,1.0,4.0,8.0,21.0,24.0,12.0,24.0,17.0,24.0,24.0,17.0,12.0,8.0,8.0,16.0,4.0,3.0,5.0,22.0,24.0,24.0,24.0
185,10.0,17.0,10.0,8.0,8.0,17.0,17.0,24.0,1.0,0.0,8.0,22.0,23.0,15.0,22.0,20.0,24.0,24.0,24.0,9.0,8.0,11.0,9.0,17.0,10.0,9.0,17.0,19.0,10.0,24.0
186,18.0,11.0,7.0,2.0,12.0,21.0,18.0,22.0,7.0,1.0,18.0,20.0,16.0,14.0,20.0,15.0,22.0,22.0,21.0,11.0,10.0,11.0,12.0,7.0,17.0,8.0,12.0,20.0,21.0,21.0
187,22.0,2.0,7.0,9.0,6.0,24.0,24.0,17.0,5.0,1.0,18.0,22.0,20.0,18.0,13.0,14.0,24.0,19.0,23.0,11.0,13.0,12.0,7.0,6.0,7.0,13.0,20.0,15.0,21.0,24.0
188,18.0,13.0,13.0,4.0,10.0,21.0,17.0,15.0,9.0,5.0,14.0,18.0,19.0,17.0,18.0,11.0,24.0,21.0,16.0,16.0,11.0,13.0,8.0,10.0,8.0,11.0,23.0,17.0,13.0,24.0
189,20.0,9.0,6.0,5.0,8.0,23.0,17.0,23.0,7.0,5.0,20.0,17.0,18.0,15.0,18.0,11.0,24.0,24.0,24.0,7.0,13.0,6.0,11.0,3.0,3.0,12.0,22.0,18.0,24.0,24.0
190,21.0,9.0,5.0,4.0,8.0,21.0,23.0,20.0,2.0,5.0,5.0,22.0,22.0,24.0,16.0,15.0,24.0,21.0,16.0,13.0,14.0,10.0,11.0,11.0,9.0,10.0,19.0,16.0,17.0,24.0
191,20.0,2.0,10.0,8.0,7.0,24.0,19.0,21.0,9.0,9.0,20.0,18.0,15.0,8.0,18.0,14.0,22.0,24.0,21.0,12.0,8.0,13.0,9.0,7.0,4.0,6.0,18.0,24.0,23.0,24.0
192,14.0,12.0,18.0,13.0,8.0,18.0,15.0,13.0,1.0,2.0,12.0,16.0,19.0,20.0,23.0,18.0,24.0,20.0,13.0,16.0,13.0,9.0,14.0,11.0,11.0,14.0,21.0,18.0,14.0,17.0
193,17.0,13.0,9.0,14.0,10.0,23.0,14.0,11.0,1.0,0.0,10.0,19.0,22.0,19.0,22.0,18.0,23.0,24.0,19.0,15.0,7.0,14.0,7.0,15.0,12.0,10.0,15.0,12.0,18.0,24.0
194,18.0,22.0,9.0,14.0,9.0,11.0,13.0,15.0,3.0,2.0,9.0,20.0,22.0,21.0,15.0,19.0,24.0,20.0,19.0,11.0,11.0,14.0,10.0,14.0,10.0,9.0,23.0,11.0,19.0,20.0
195,23.0,14.0,9.0,5.0,5.0,19.0,21.0,15.0,2.0,7.0,22.0,18.0,21.0,16.0,11.0,14.0,19.0,22.0,21.0,11.0,12.0,17.0,7.0,18.0,7.0,11.0,16.0,15.0,20.0,19.0
196,18.0,8.0,7.0,4.0,4.0,24.0,22.0,24.0,0.0,2.0,11.0,23.0,23.0,16.0,20.0,16.0,23.0,24.0,24.0,4.0,16.0,12.0,6.0,8.0,12.0,12.0,13.0,22.0,15.0,24.0
197,19.0,11.0,9.0,11.0,3.0,24.0,19.0,15.0,4.0,3.0,9.0,21.0,23.0,20.0,16.0,15.0,21.0,24.0,24.0,11.0,7.0,7.0,15.0,10.0,4.0,5.0,19.0,20.0,24.0,24.0
198,24.0,9.0,7.0,9.0,6.0,20.0,21.0,15.0,8.0,7.0,17.0,20.0,18.0,16.0,8.0,17.0,23.0,19.0,20.0,12.0,13.0,10.0,12.0,16.0,6.0,11.0,20.0,13.0,18.0,22.0
199,24.0,15.0,9.0,7.0,2.0,22.0,15.0,17.0,4.0,9.0,12.0,15.0,22.0,16.0,17.0,16.0,23.0,20.0,17.0,8.0,14.0,12.0,15.0,10.0,8.0,13.0,24.0,16.0,16.0,19.0
200,18.0,17.0,5.0,6.0,14.0,17.0,18.0,16.0,9.0,1.0,19.0,19.0,20.0,16.0,13.0,14.0,19.0,22.0,19.0,10.0,17.0,13.0,9.0,8.0,15.0,15.0,15.0,12.0,17.0,24.0
201,19.0,8.0,11.0,4.0,9.0,24.0,18.0,18.0,13.0,6.0,16.0,17.0,19.0,16.0,8.0,16.0,18.0,19.0,24.0,12.0,14.0,9.0,13.0,5.0,7.0,6.0,21.0,19.0,24.0,24.0
202,24.0,10.0,3.0,8.0,6.0,21.0,23.0,16.0,5.0,5.0,15.0,21.0,19.0,17.0,8.0,21.0,24.0,24.0,18.0,12.0,8.0,9.0,14.0,9.0,9.0,10.0,19.0,13.0,22.0,24.0
203,24.0,6.0,6.0,8.0,5.0,18.0,20.0,24.0,17.0,15.0,20.0,19.0,22.0,9.0,1.0,8.0,24.0,22.0,24.0,9.0,11.0,7.0,12.0,5.0,4.0,6.0,19.0,24.0,24.0,24.0
204,24.0,4.0,6.0,8.0,10.0,24.0,17.0,18.0,10.0,2.0,22.0,16.0,19.0,12.0,17.0,13.0,18.0,24.0,21.0,12.0,11.0,12.0,11.0,11.0,10.0,9.0,18.0,18.0,16.0,24.0
205,20.0,6.0,8.0,3.0,9.0,24.0,17.0,24.0,3.0,1.0,23.0,24.0,24.0,12.0,12.0,12.0,23.0,22.0,23.0,15.0,8.0,12.0,6.0,11.0,7.0,7.0,24.0,18.0,15.0,24.0
206,13.0,18.0,14.0,13.0,12.0,23.0,9.0,9.0,7.0,1.0,4.0,22.0,18.0,18.0,21.0,20.0,24.0,23.0,14.0,13.0,14.0,8.0,13.0,9.0,15.0,18.0,12.0,17.0,17.0,18.0
207,11.0,16.0,14.0,11.0,14.0,16.0,13.0,16.0,20.0,10.0,16.0,10.0,11.0,17.0,16.0,11.0,17.0,18.0,18.0,11.0,14.0,14.0,17.0,15.0,18.0,11.0,16.0,9.0,19.0,18.0
208,18.0,13.0,8.0,11.0,9.0,22.0,13.0,17.0,3.0,4.0,8.0,20.0,23.0,18.0,18.0,17.0,20.0,24.0,20.0,17.0,9.0,8.0,11.0,5.0,9.0,13.0,16.0,16.0,24.0,23.0
209,14.0,18.0,8.0,6.0,12.0,17.0,24.0,12.0,1.0,1.0,10.0,19.0,24.0,21.0,16.0,19.0,22.0,19.0,15.0,13.0,13.0,13.0,14.0,8.0,11.0,5.0,18.0,16.0,24.0,24.0
210,22.0,3.0,13.0,5.0,2.0,21.0,21.0,24.0,8.0,12.0,13.0,19.0,13.0,12.0,16.0,18.0,21.0,20.0,19.0,16.0,10.0,10.0,13.0,5.0,10.0,3.0,20.0,22.0,22.0,24.0
211,22.0,5.0,6.0,12.0,1.0,20.0,24.0,21.0,3.0,8.0,15.0,24.0,23.0,10.0,15.0,13.0,24.0,24.0,19.0,13.0,8.0,10.0,11.0,4.0,2.0,16.0,23.0,21.0,16.0,24.0
212,21.0,4.0,5.0,2.0,12.0,24.0,24.0,19.0,1.0,2.0,13.0,19.0,23.0,17.0,12.0,24.0,24.0,24.0,20.0,19.0,6.0,10.0,6.0,7.0,7.0,5.0,24.0,24.0,15.0,24.0
213,15.0,7.0,7.0,12.0,12.0,16.0,18.0,24.0,13.0,5.0,14.0,19.0,17.0,12.0,19.0,12.0,19.0,19.0,20.0,19.0,10.0,12.0,10.0,6.0,9.0,9.0,21.0,19.0,22.0,20.0
214,21.0,11.0,17.0,3.0,5.0,22.0,19.0,13.0,4.0,1.0,19.0,14.0,21.0,16.0,21.0,15.0,23.0,24.0,18.0,16.0,7.0,14.0,7.0,8.0,7.0,10.0,18.0,17.0,22.0,24.0
215,18.0,5.0,6.0,5.0,6.0,23.0,24.0,24.0,11.0,14.0,18.0,18.0,18.0,11.0,17.0,4.0,24.0,19.0,24.0,10.0,15.0,8.0,9.0,6.0,3.0,6.0,22.0,21.0,24.0,24.0
216,18.0,12.0,7.0,7.0,15.0,18.0,12.0,22.0,8.0,1.0,8.0,20.0,20.0,19.0,16.0,19.0,19.0,24.0,11.0,14.0,17.0,9.0,15.0,10.0,15.0,5.0,19.0,19.0,14.0,24.0
217,18.0,13.0,9.0,10.0,13.0,14.0,17.0,17.0,8.0,10.0,13.0,24.0,12.0,16.0,12.0,16.0,20.0,19.0,20.0,11.0,7.0,18.0,14.0,7.0,9.0,14.0,19.0,17.0,16.0,24.0
218,21.0,3.0,7.0,2.0,12.0,22.0,20.0,24.0,10.0,2.0,24.0,23.0,16.0,6.0,12.0,18.0,19.0,21.0,24.0,10.0,13.0,13.0,9.0,5.0,7.0,5.0,21.0,24.0,20.0,24.0
219,18.0,10.0,6.0,16.0,15.0,14.0,12.0,20.0,3.0,5.0,11.0,18.0,23.0,18.0,17.0,16.0,24.0,24.0,19.0,11.0,10.0,11.0,10.0,16.0,6.0,10.0,15.0,23.0,13.0,23.0
220,20.0,4.0,14.0,3.0,15.0,19.0,16.0,20.0,4.0,0.0,12.0,22.0,17.0,19.0,20.0,17.0,21.0,24.0,23.0,12.0,10.0,7.0,12.0,8.0,12.0,6.0,21.0,19.0,22.0,18.0
221,19.0,1.0,7.0,13.0,7.0,20.0,24.0,20.0,11.0,6.0,22.0,19.0,20.0,15.0,5.0,13.0,22.0,22.0,19.0,18.0,10.0,10.0,8.0,2.0,5.0,7.0,22.0,24.0,24.0,22.0
222,20.0,10.0,12.0,10.0,3.0,20.0,13.0,23.0,1.0,0.0,10.0,23.0,22.0,15.0,17.0,23.0,24.0,24.0,13.0,14.0,10.0,14.0,10.0,11.0,8.0,11.0,24.0,18.0,15.0,19.0
223,17.0,9.0,5.0,11.0,6.0,20.0,20.0,23.0,0.0,5.0,13.0,24.0,22.0,13.0,17.0,17.0,18.0,24.0,18.0,13.0,12.0,12.0,12.0,13.0,10.0,9.0,16.0,20.0,17.0,21.0
224,17.0,11.0,8.0,13.0,12.0,17.0,20.0,13.0,10.0,2.0,21.0,19.0,22.0,15.0,8.0,14.0,20.0,17.0,18.0,11.0,17.0,13.0,13.0,6.0,7.0,17.0,17.0,15.0,20.0,24.0
225,18.0,18.0,6.0,15.0,3.0,16.0,19.0,16.0,5.0,2.0,14.0,21.0,18.0,18.0,17.0,16.0,19.0,24.0,16.0,13.0,15.0,11.0,11.0,14.0,9.0,7.0,20.0,24.0,13.0,19.0
226,19.0,12.0,10.0,8.0,9.0,13.0,16.0,24.0,3.0,5.0,12.0,16.0,24.0,17.0,12.0,22.0,23.0,24.0,18.0,13.0,10.0,13.0,8.0,8.0,8.0,9.0,21.0,21.0,15.0,24.0
